Accession	Geo_Location	Collection_Date	GenBank_Title
MT163721	USA: WA	2020-03-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA9-UW6/2020, partial genome"
MT163737	Iran	2020-02-29	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IRN/MHKN-2/2020 ORF1ab polyprotein gene, partial cds"
MT163738	Iran	2020-02-29	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IRN/MHKN-4/2020 ORF1ab polyprotein gene, partial cds"
MT066156	Italy	2020-01-30	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/ITA/INMI1/2020, complete genome"
MT121215	China: Shanghai	2020-02-02	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/SH01/2020, complete genome"
MT159705	USA	2020-02-17	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-7/2020, complete genome"
MT159706	USA	2020-02-17	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-8/2020, complete genome"
MT159707	USA	2020-02-17	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-10/2020, complete genome"
MT159708	USA	2020-02-17	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-11/2020, complete genome"
MT159709	USA	2020-02-20	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-12/2020, complete genome"
MT159710	USA	2020-02-17	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-9/2020, complete genome"
MT159711	USA	2020-02-20	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-13/2020, complete genome"
MT159712	USA	2020-02-25	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-14/2020, complete genome"
MT159713	USA	2020-02-18	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-15/2020, complete genome"
MT159714	USA	2020-02-18	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-16/2020, complete genome"
MT159715	USA	2020-02-24	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-17/2020, complete genome"
MT159716	USA	2020-02-24	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-18/2020, complete genome"
MT159717	USA	2020-02-17	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-1/2020, complete genome"
MT159718	USA	2020-02-18	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-2/2020, complete genome"
MT159719	USA	2020-02-18	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-3/2020, complete genome"
MT159720	USA	2020-02-21	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-4/2020, complete genome"
MT159721	USA	2020-02-21	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-5/2020, complete genome"
MT159722	USA	2020-02-21	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-6/2020, complete genome"
MT159778	Nigeria: Lagos	2020-02-27	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/NGA/NG01/2020 ORF1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MT161607	Italy	2020-03-05	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/ITA/NIAA05032020/2020 5' UTR
LC529905	Japan	2020-01	"Severe acute respiratory syndrome coronavirus 2 TKYE6182_2020 RNA, complete genome"
MT012098	India: Kerala State	2020-01-27	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/29/2020, complete genome"
MT050493	India: Kerala State	2020-01-31	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/166/2020, complete genome"
MT152824	"USA: Snohomish County, WA"	2020-02-24	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA2/2020, complete genome"
MT152900	Iran	2020-02-26	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IRN/MHKN-1/2020 ORF1ab polyprotein (orf1ab) gene, partial cds"
MT135041	China: Beijing	2020-01-26	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/105/2020, complete genome"
MT135042	China: Beijing	2020-01-28	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/231/2020, complete genome"
MT135043	China: Beijing	2020-01-28	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/233/2020, complete genome"
MT135044	China: Beijing	2020-01-28	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/235/2020, complete genome"
MT126808	Brazil	2020-02-28	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/BRA/SP02/2020, complete genome"
MT127113	Viet Nam	2020-02-10	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/VIE/NIHE/2020 ORF1ab polyprotein, 3'-to-5' exonuclease region, gene, partial cds"
MT127114	Viet Nam	2020-02-10	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/VIE/NIHE/2020 ORF8 protein (ORF8) gene, partial cds; and nucleocapsid phosphoprotein (N) gene, complete cds"
MT127115	Viet Nam	2020-02-10	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/VIE/NIHE/2020 ORF3a (orf3a) gene, partial cds; envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; and ORF7a protein (ORF7a) gene, partial cds"
MT127116	Viet Nam	2020-02-10	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/VIE/NIHE/2020 ORF1ab polyprotein, RdRp region, gene, partial cds"
LC528232		2020-02-10	"Severe acute respiratory syndrome coronavirus 2 SARS-CoV-2/Hu/DP/Kng/19-020 RNA, complete genome"
LC528233		2020-02-10	"Severe acute respiratory syndrome coronavirus 2 SARS-CoV-2/Hu/DP/Kng/19-027 RNA, complete genome"
MT123290	"China: Guangdong, Guangzhou"	2020-02-05	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC01/2020, complete genome"
MT123291	China: Guangzhou	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC02/2020, complete genome"
MT123292	China: Guangzhou	2020-01-27	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC04/2020, complete genome"
MT123293	China: Guangzhou	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC03/2020, complete genome"
MT118835	USA: CA	2020-02-23	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA9/2020, complete genome"
MT111895	Australia: Queensland	2020-02	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/QLD05/2020_FSS918 ORF1ab polyprotein, NSP3 region, (orf1ab) gene, partial cds"
MT111896	Australia: Queensland	2020-02	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/QLD05/2020_FSS918 ORF3a (orf3a) and envelope protein (E) genes, partial cds"
MT106052	USA: CA	2020-02-06	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA7/2020, complete genome"
MT106053	USA: CA	2020-02-10	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA8/2020, complete genome"
MT106054	USA: TX	2020-02-11	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-TX1/2020, complete genome"
MT093571	Sweden	2020-02-07	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/SWE/01/2020, complete genome"
MT093631	China	2020-01-08	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/WH-09/2020, complete genome"
MT081059	China: HuaShang	2020-01-22	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_8/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081060	China: HuaShang	2020-01-23	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_17/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081061	China: HuaShang	2020-01-23	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_18/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081062	China: HuaShang	2020-01-25	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_38/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081063	China: HuaShang	2020-01-26	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_46/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081064	China: HuaShang	2020-01-28	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_64/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081065	China: HuaShang	2020-01-30	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_84/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081066	China: HuaShang	2020-01-30	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_86/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081067	China: HuaShang	2020-01-31	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_92/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT081068	China: HuaShang	2020-02-06	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/HS_194/2020 nucleocapsid phosphoprotein (N) gene, complete cds"
MT072667	Belgium	2020-02-03	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/BEL/GHB-03021/2020 orf1ab polyprotein gene, partial cds"
MT072668	Belgium	2020-02-03	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/BEL/GHB-03021/2020 orf1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MT072688	Nepal	2020-01-13	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/NPL/61-TW/2020, complete genome"
MT066157	Malaysia	2020-01-24	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/MYS/CL5045/2020 orf1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MT066158	Malaysia	2020-01-24	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/MYS/CL5047/2020 orf1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MT066159	Malaysia	2020-01-24	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/MYS/CL5049/2020 orf1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MT066175	Taiwan	2020-01-31	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/NTU01/TWN/human/2020, complete genome"
MT066176	Taiwan	2020-02-05	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/NTU02/TWN/human/2020, complete genome"
LC523807	Philippines	2020-02-06	"Severe acute respiratory syndrome coronavirus 2 2019-nCoV_PH_nCOV_20_026 N gene for nucleocapsid phosphoprotein, partial cds"
LC523808	Philippines	2020-01-26	"Severe acute respiratory syndrome coronavirus 2 2019-nCoV_PH_nCOV_20_025 N gene for nucleocapsid phosphoprotein, partial cds"
LC523809	Philippines	2020-01-23	"Severe acute respiratory syndrome coronavirus 2 2019-nCoV_PH_nCOV_20_022 N gene for nucleocapsid phosphoprotein, partial cds"
MT042773	China: Wuhan	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/Tongji-01/2020 orf1ab polyprotein, RNA-dependent RNA polymerase region, gene, partial cds"
MT042774	China: Wuhan	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/Wuhan/Tongji-02/2020 orf1ab polyprotein, RNA-dependent RNA polymerase region, gene, partial cds"
MT042775	China: Wuhan	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/Wuhan/Tongji-03/2020 orf1ab polyprotein, RNA-dependent RNA polymerase region, gene, partial cds"
MT042776	China: Wuhan	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/Wuhan/Tongji-04/2020 orf1ab polyprotein, RNA-dependent RNA polymerase region, gene, partial cds"
MT042777	China: Wuhan	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/Wuhan/Tongji-05/2020 orf1ab polyprotein, RNA-dependent RNA polymerase region, gene, partial cds"
MT042778	China: Wuhan	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/Wuhan/Tongji-06/2020 orf1ab polyprotein, RNA-dependent RNA polymerase region, gene, partial cds"
MT044257	USA: IL	2020-01-28	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-IL2/2020, complete genome"
MT044258	USA: CA	2020-01-27	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA6/2020, complete genome"
MT049951	China: Yunnan	2020-01-17	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/Yunnan-01/2020, complete genome"
MT050414	Australia	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/QLD01/2020_FSS915 ORF1ab polyprotein, RdRp region, gene, partial cds"
MT050415	Australia	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/QLD02/2020_FSS916 ORF1ab polyprotein, RdRp region, gene, partial cds"
MT050416	Australia	2020-02	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/QLD03/2020_FSS917 ORF1ab polyprotein, RdRp region, gene, partial cds"
MT050417	Australia	2020-02	"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/QLD05/2020_FSS918 ORF1ab polyprotein, RdRp region, gene, partial cds"
MT039873	China: Hangzhou	2020-01-20	"Severe acute respiratory syndrome coronavirus 2 isolate HZ-1, complete genome"
MT039887	USA: WI	2020-01-31	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-WI1/2020, complete genome"
MT039888	USA: MA	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-MA1/2020, complete genome"
MT039890	South Korea	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate SNU01, complete genome"
LC522350	Philippines	2020-01-26	"Severe acute respiratory syndrome coronavirus 2 2019-nCoV_PH_nCOV_20_026 orf1ab gene for orf1ab polyprotein, partial cds"
MT027062	USA: CA	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA3/2020, complete genome"
MT027063	USA: CA	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA4/2020, complete genome"
MT027064	USA: CA	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA5/2020, complete genome"
MT019529	"China: Hubei, Wuhan"	2019-12-23	"Severe acute respiratory syndrome coronavirus 2 isolate BetaCoV/Wuhan/IPBCAMS-WH-01/2019, complete genome"
MT019530	"China: Hubei, Wuhan"	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate BetaCoV/Wuhan/IPBCAMS-WH-02/2019, complete genome"
MT019531	"China: Hubei, Wuhan"	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate BetaCoV/Wuhan/IPBCAMS-WH-03/2019, complete genome"
MT019532	"China: Hubei, Wuhan"	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate BetaCoV/Wuhan/IPBCAMS-WH-04/2019, complete genome"
MT019533	"China: Hubei, Wuhan"	2020-01-01	"Severe acute respiratory syndrome coronavirus 2 isolate BetaCoV/Wuhan/IPBCAMS-WH-05/2020, complete genome"
MT020781	Finland	2020-01-29	"Severe acute respiratory syndrome coronavirus 2 isolate nCoV-FIN-29-Jan-2020, partial genome"
MT020880	USA: WA	2020-01-25	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-WA1-A12/2020, complete genome"
MT020881	USA: WA	2020-01-25	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-WA1-F6/2020, complete genome"
LR757995	China:Wuhan	2019-12-26	"Wuhan seafood market pneumonia virus genome assembly, chromosome: whole_genome"
LR757996	China:Wuhan	2020-01-01	"Wuhan seafood market pneumonia virus genome assembly, chromosome: whole_genome"
LR757997	China:Wuhan	2019-12-31	"Wuhan seafood market pneumonia virus genome assembly, chromosome: whole_genome"
LR757998	China:Wuhan	2019-12-26	"Wuhan seafood market pneumonia virus genome assembly, chromosome: whole_genome"
MT007544	Australia: Victoria	2020-01-25	"Severe acute respiratory syndrome coronavirus 2 isolate Australia/VIC01/2020, complete genome"
MT008022	Italy: Rome	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019 nCoV/Italy-INMI1 membrane glycoprotein (M) gene, partial cds"
MT008023	Italy: Rome	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019 nCoV/Italy-INMI2 membrane glycoprotein (M) gene, partial cds"
MN996527	China: Wuhan	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate WIV02, complete genome"
MN996528	China: Wuhan	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate WIV04, complete genome"
MN996529	China: Wuhan	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate WIV05, complete genome"
MN996530	China: Wuhan	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate WIV06, complete genome"
MN996531	China: Wuhan	2019-12-30	"Severe acute respiratory syndrome coronavirus 2 isolate WIV07, complete genome"
MN988668	China	2020-01-02	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV WHU01, complete genome"
MN988669	China	2020-01-02	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV WHU02, complete genome"
MN994467	USA: CA	2020-01-23	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA1/2020, complete genome"
MN994468	USA: CA	2020-01-22	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA2/2020, complete genome"
MN997409	USA: AZ	2020-01-22	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-AZ1/2020, complete genome"
MN988713	USA: Illinois	2020-01-21	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-IL1/2020, complete genome"
MN938384	China: Shenzhen	2020-01-10	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-002a_2020, complete genome"
MN938385	China: Shenzhen	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-001_2020 ORF1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MN938386	China: Shenzhen	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-004_2020 ORF1ab polyprotein, RdRp region, (orf1ab) gene, partial cds"
MN938387	China: Shenzhen	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-001_2020 surface glycoprotein (S) gene, partial cds"
MN938388	China: Shenzhen	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-002b_2020 surface glycoprotein (S) gene, partial cds"
MN938389	China: Shenzhen	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-004_2020 surface glycoprotein (S) gene, partial cds"
MN938390	China: Shenzhen	2020-01	"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV_HKU-SZ-005_2020 surface glycoprotein (S) gene, partial cds"
